Tweet index	Tweet text	Label
2051	She's got something you just can't trust|It's something mysterious....	0
3197	The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.  https://t.co/frmXlojrLE	1
1808	*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? :frog_face::hot_beverage:️  #MTVStars Little Mix	1
2755	I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.	0
1036	"@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission. "	1
1609	Fav part abt Xmas day..getting merry Xmas tweets from ppl who NEVER talk to me #kys #idontcare 	1
2825	The power went out in Delano. #blackout in some parts.:white_smiling_face::party_popper: Still #HappyNewYear everyone. #besafe #goodnight	0
3012	 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff	1
2550	Oh this will end well.  RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK	1
2900	Chasing my dog though the house  fun	0
3201	Greek salad and I are lovers. That is all.	0
646	 just our problem - The Express Tribune http://t.co/KmDQn0IZ3P	0
2500	"@kthbates96 yup gotta keep up with my ""frantic party lifestyle"". "	1
2155	Munro's facial expression is my facial expression right now:face_with_tears_of_joy::face_with_tears_of_joy: #But #I'm  #giving #up #on... http://t.co/ZINla0rapI	0
3265	soon, stop, wtf, and omg are deff my fav things to hear :face_with_tears_of_joy: 	1
2570	@CarrieMuskat @Buster_ESPN sounds like #Cubs won't have room for Lester battery mate David Ross.	0
1102	Apparently it's hang up on Ashley day:smiling_face_with_open_mouth_and_smiling_eyes:	0
3096	@JustMyron Lol I hope that's a good kinda crazy	0
3284	@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.	0
3169	You are so cool! 	1
504	"@adambelz @lee_osp @Vruno whenever I write anything with the word ""immigration"" in it, I'm happy if there's back-and-forth."	0
1330	@tumblrthings: don't say anything... just retweet it https://t.co/9ovHj1YzFp @Lloydgallagher3 @bigtant1986 @Boydie1990	0
2484	Babysitting is what I like to do on a Saturday :unamused_face: 	1
2306	Who accepts this challenge? Who's Next? Ends Soon. Be A Ten Executive & Founding Member. http://t.co/JNtzrI8N2q	0
741	@ColossusBets reminds of me of myself when i was younger||	1
1209	@DotunAkin_ to finally win the champs league.. No teams are that good this year and we've got a solid draw  #banter #stillgoingout	1
2133	because learning for the finals is fucking amazing. 	1
1951	@cnsnews Say it ain't so, Joe.  Who would imagine a government program fraught with fraud?  Has this ever happened before? 	1
2793	@TheWarRoom_Tom I am sure this has made your day. LoL 	1
968	... @NICKIMINAJ slaying in Igloo Australia's home country lol  RT > @MalikZMinaj: Nicki is SLAYING New Zealand! http://t.co/5oIm9uZNQr	1
1862	BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP  #MufflerMan http://t.co/eMUWoK00Tl	1
1169	I love putting up the Christmas tree with the fam:white_smiling_face:️:christmas_tree: #christmastree	0
2817	I just want to eat pizza and be with my friends for the rest of my life	0
3833	Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the... http://t.co/E189iHBpZr	0
2599	Buzzing about going home tonight, back for a month	0
2519	@RaysBaseball Thank you for staying Tom!	0
3720	House adjourned again. With this pace, dont expect the ache din to come to Parl n u cnt blame d Modi Govt fr this  #RajyaSabha	0
1592	Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB :smiling_face_with_open_mouth_and_smiling_eyes::person_raising_both_hands_in_celebration::trophy::baseball:	0
3202	Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40	0
1135	3 hours of sleep is sufficient to tackle this day.  #timezoneproblems	1
1762	Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it 	1
2901	SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX	0
2863	I fucked them really badly :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|#AdvancedWarfare http://t.co/FKJaZVk943	0
1796	Wow I love school  http://t.co/8Knui6m2nc	1
2661	Let's just hope Nene isn't too hurt. Day to day instead of week to week, please. #praying #basketballgods	0
602	Hiding in plain sight. By #MichaelBeerens (http://t.co/EJaFcMsIrA) #graffiti #streetart  http://t.co/T3kvGtDBO9	1
1360	@JuveUnited what happens if I RT ?	0
2436	Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome 	1
318	Bet that was #limbs in the Sunderland end	0
2468	#Minivan #Mom #Ebony #Wilkerson  #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft	0
3727	 posting any tweet doesn't mean i don't use twitter !	0
3089	@TheSunShowbiz @ScottishSun Love her. please publicise her more. 	1
373	I really need to get my nails and eyebrows done tomorrow :grinning_face_with_smiling_eyes: been slacking on that  #cool :nail_polish::face_with_no_good_gesture::information_desk_person:	0
26	Amazingly http://t.co/NEioZuNbLD is not owned by #BHP. They are going to have to shell out some decent money for it. #BHPBilliton #South32	0
2298	@Coltonwilliy Im sorry chode, my phone broke ;)	0
3701	Good choice to stay up late, Lys.  #study #finalsweek #deathofme	1
2539	@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here 	1
1977	@LitaMacWolfZERO as far as what? A room?	0
2377	Taking Over the mansion with the Mexicans @MikeyGlander	1
1338	WOW Doutzen looks amazing after having a baby	0
3237	Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ	0
624	I'm okay with snow, but sleet #howaboutno|:face_screaming_in_fear:	0
1269	Babysitting night! Hoping my car doesn't get towed bc idk where to park :face_with_open_mouth_and_cold_sweat:	0
860	Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.	0
3052	Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc	0
2219	When u callin I'm tappin lol  sorry	1
3301	@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development 	1
3411	I bet I'm the first to use that one 	1
3304	Casual meal with a mate, didn't turn out as expected! #disappointed!	0
3074	Westbrook 16 points on 42 shots ok ok I see you working 	1
1130	@Zoopla brilliant news for potential young buyers! 	1
1520	#page#found#404 http://t.co/rIfWvIm8K5	0
716	@HIM_88: AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising	0
1109	Come to jhb to play volleyball on a fake beach  #work http://t.co/yS6wkgvT5y	1
1345	Catching up on the RHOA!!!!#love the drama	0
673	@660News We ll take that bad at all	0
1981	Family time is nice and all, but I'm ready to be back at work on this fine morning. 	1
1246	Ma thing  http://t.co/YVekcrBemZ	1
410	Nothing like waiting at an airport. #youcanthearit 	1
43	"HaHaHaHa!! #hypocrisy  ""MT @Independent: Katie Hopkins calls Russell Brand a bully..........: http://t.co/DZ05xHiuwl"""	1
1032	Too late, thrown the #PS4 out of the window last night cus i couldn't play  http://t.co/L86S0O47Aq	1
3018	@TomBull114 are you looking at the wrong profile picture?	0
3446	#Sports -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters	0
679	2 a.m. trips to Walmart for mess are always fun. 	1
282	Gotta love working the day after Christmas  #smellya	1
2243	http://t.co/yvziKeKAvT #TeenAnalCasting #She She sucked me dry!	0
3533	Well today is off to a great start, might as well be Monday 	1
2904	Execute commands the beginning of a job but it is used to end a person's life Now that's 	1
1366	@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. 	1
1242	@Johnnyebs06 oh joy, now i get to have even more of them in my living room!  #putyourtoysaway #badboyfriend	1
2883	Looking forward to new year :D	0
1789	Wow I love having 3 essays due in the next 3 weeks 	1
3056	@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.	0
2079	Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo 	1
1540	I shun the workplace chit chat, to look at what happening on twitter  #randomtweet	1
1950	@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in	0
1893	@TobiasHellquist wow, that is some fluent finnish 	1
2367	Keep running from your problems. That always works. 	1
2980	Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance  #NaMo #GoGo #BureDin	1
1356	@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me?  #boohackers	1
1011	@Nelza82 When are you buggering off out of the country	0
3103	@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n	1
607	@Braaanchy14: Love randomly waking up at 5:43 am  me everyday multiple times :unamused_face::unamused_face:	1
1301	you are the one LYING @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin	0
2636	@highfivelife7 why are you so beautiful?!	0
1487	Oh how I love this  http://t.co/UWqFZJdlkv	1
2589	http://t.co/EVNDvEm26y #TeenAnalCasting #Katarro Katarro Anal &#8211; About a Girl [Nirvana Cover]	0
2398	@goodgary99 @Neilby70 @ParkzTheDon @TonyBrown03 @GazTheGooner84 @LosDaGooner mmmm :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	0
1346	Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...	0
1182	Iiiiiiii have the best boyfriend everrrrrrrrr.	0
620	@sharna_woodcock well the pain isn't makin me feel sick anymore so:thumbs_up_sign:be all better for the big fella :father_christmas::wrapped_present:	0
3743	"@TheStephenLynch: What's the opposite of a cheat day"" called? Because THAT'S what I only have one of per week"" |What he said."	0
2787	I've tweeted nearly 4,000 times and I'm not sure all 4,000 tweets really needed to be on the internet... Including this one 	1
3772	I don't understand why anyone watches these bowl games. They don't matter. Great, a team outside the top 4 dominated. #dontcare	0
3758	So far today: 1 ruined mug, I've cried twice, I've gotten 0 things on my To-Do List done and I'm 100% furious. #GoodStartToTheDay 	1
1486	My Com professor keeps talking about Twitter. ||Lel	0
2146	@ajmaljami no, not negation. Sometimes, peace is achieved in a way that you accept to be content by a constant searing.	0
3049	i just loove when my guy friends give me thorough descriptions of their bowel movements...  #WHY #STOPTHIS	1
2098	https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) 	0
2114	Cooper's been busy today  http://t.co/StCUsUTr0u	1
335	Absolutely love waking up to snow 	1
1861	Library computer has frozen again #shocker 	1
127	We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru	0
2037	What am i doing with my life	0
1227	:unamused_face: Half of the testing group was very helpful today. 	1
2779	Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration. 	1
35	@RedSox you guys sure screwed this up royally. I'm happy for Lester, the brain trust over there sucks. #nicejob  #LesterToChicago	1
2493	Not this room please I don't want this	0
3176	Listen to Paranard  #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo	0
278	@Redsaint76 I don't think. I know!	0
2246	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times 	1
1180	#bitch #bitchy #badass #lol #laughing #jokes   #funtime #funny #fun #ecards... http://t.co/9di1xjv9uk	1
1896	"@TheGoodGodAbove Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass.""  @ThatKevinSmith http://t.co/5CGoJWvlTL"	1
461	people speaking of law to protesters who are fighting for justice themselves...  #ModelTownNotForgotten #PAT #PTI #GoNawazGo	1
1967	Dad and step mom bitching at each other, now it's Christmas :smiling_face_with_smiling_eyes::christmas_tree::face_with_look_of_triumph:  #ugh	1
2452	Everyones full of ruddy xmas cheer here 	1
955	@michael_adair @CelticLiam88 For Queen and country yet they go down and destroy an English city and attack English police lol 	1
3259	LOL actually all 3 are, but i use 1 just for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3	0
2874	Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.	0
441	#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC	0
3498	"Spiky popularity of the name ""Spike"" in the U.S. RT @randal_olson Baby name . #dataviz Source: http://t.co/WAm4OzLfWo"	1
1649	@KarenLawford: Adding #traditional makes the statement #legit #justbecause 	1
2991	I love the meaningful messages of automake. 	1
1625	"Gotta love the ""friends"" I have out here hahahah  #nosuchthing"	1
117	@winelibrarian happy to be of some small service ;) @Case4Cleveland @brad4word	0
3777	and he takes calls when his phone thing works @TheLexZane @RBRNetwork1 @billvanglahn @SSGAngle @Steven_Swenson @JoeHilgerman	0
3254	And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking	1
1633	@FlTNESS:Let's go workout! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend this is so us  @dearrcatherine	1
2399	 @ Speakeasy http://t.co/1bg6Y6U0ax	0
1545	http://t.co/kmipajconx Dont mess with a #Ninja ! #KO http://t.co/4yT7wLCqZA	0
2583	I just love the NHS 	1
3567	Shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief|http://t.co/9BSDuJAKXb < 	0
954	"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child!  #Idiot"	1
3	Hey there! Nice to see you Minnesota/ND Winter Weather 	1
896	Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA	0
2162	Well today has just started off great. 	1
1621	So they lost....such a shame...I was really rooting for them ... #LFC	1
3813	Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more http://t.co/okfWzkWOmQ | http://t.co/7QG3iFJAyu	0
1111	Wow I really have the best luck known to man  :smiling_face_with_open_mouth_and_cold_sweat:	1
2451	Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. ... http://t.co/QWIKEB4iOE	1
3517	I love being wide awake at 4am  #insomnia #nosleepdecember	1
1006	": When some archers fight with ""supple"" bows the way hoplites fight with stiff spears. #Archer=#Hoplite #Bow=#Spear"	1
426	Had no sleep and have got school now  happy:pouting_face:	0
3563	Everyone is broken. Some of 'em are so good to hide it. So good until I want to punch them in the face. 	1
1530	@NinaWmakeup  a#chance#till#January! #this is so good #you always make me#smile	0
3222	@ipathak25 @BJPDelhiState good step by BjP goons 	1
3507	@samsung worst mobiles in india. Every 1 looks the same. Every model hangs from 4th day onwards. #samsung  #recommended	0
1749	Wickedly ignorant bout Black Americans see racism in everything' a figment of their imagination#Cannot be trumped by J'can hypocrisy#NNN	0
1864	Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:	0
605	@carlscards nm, I'm silly and didn't see the website.	0
3593	Twitter can be so annoying	0
3558	'All we do is eat, watch movies and kick the shit out of each other' :face_with_tears_of_joy: #RelationshipGoalsAccomplished 	1
1687	Is there even math cells? if there is they're not working ahhh hahaha #mathisfun 	1
3690	Bored? Check out> @dailypotatonews newest article - each word is linked to a ridiculous website! Try it out! http://t.co/FsERGoBKnq	0
1298	@bigbillybmoney oh haha no they ain't :face_with_tears_of_joy::face_with_tears_of_joy: you ain't even seen em	0
590	The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..	0
1478	Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police?  http://t.co/bxuKPNF01r	0
956	Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :)	0
2154	#take#a#deep#breath#it's#just#a#bad#day#a#bad#life http://t.co/YmnLzTNkpy	0
2107	That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth 	1
2610	@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!	0
1658	Christmas shopping take 2, the weekends attempt was a waste of time so lets try again #CantWait 	1
2473	@Luxtonr7 @adamjamesberack LFC worst start in 50 years and still above EFC.... that is funny!!! #WishWeHadA28MilStriker 	1
1583	Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F	0
3299	Wasn't the playoff supposed to make this process easier?? #NCAA	0
1836	I had the best New Years!!!! Spent it with the people I love & I fucking loved it! :smiling_face_with_heart-shaped_eyes: Such a happy camper right now! :face_with_stuck-out_tongue_and_tightly-closed_eyes::green_heart::heavy_black_heart:️	0
3735	Nevermind, we're getting worked out there. We need Hump back in the game bc Gooden is playing terribly.	0
3757	Nothing says welcome to home better than this. #wemissedyoutoo  http://t.co/TFidx55N3L	1
2222	work should be fun today :unamused_face:	1
3621	when you get friendzoned by someone you trying to friendzone...sigh	1
2943	@hoplitnet The fact that Whites are prone to universal thinking is actually racial in and of itself. 	1
2697	Porygon2 are  found in the www.monstermmorpg. com wild. #firemen follow @MonsterMMORPG #paint	0
1089	Hi Orgabeh, so we meet again. I think you're my soulmate. :smiling_face_with_heart-shaped_eyes:  zzzzZzz :tired_face:  #patience	1
1465	Cluck! RT @DJB627: Most transparent administration ever sends password-protected documents to Oversight.  #Gruber	1
2086	Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw	0
3469	 is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :)	1
3313	New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.	0
3495	#Ministers #criticised #over #train #deals http://t.co/IIQaJzqIXz	0
506	@Chxta They were probably, contracted to work for free. 	1
3246	@Vanetbbi robert is handsome| ugly|#RDJ I love you|#你就算5隔格我都知你讲me ga|#BTW tomtom I love u too	0
3611	"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game.  #Redskins"	1
3605	In the last 2 movies I've seen Alan Arkin in (Argo, GrudgeMatch) he has had me absolutely rolling.	0
3221	I got ready and then got to school and parked in less than 12 minutes! #miracle	0
3127	@infowolf1 Did I really need to put a  hashtag? Oh dear!	0
2478	@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations 	1
2004	burger king hacking (07/13 and 11/13) was the weirdest and funniest, definetely 	1
39	Yay for another work at 4am day :neutral_face: 	1
2865	So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4	0
1202	@Quammunist Ben were you going to pick up your pizzas today?	0
2469	@davebett87 long yeah. the director's cut will be longer! :grinning_face_with_smiling_eyes: you need to see Penguins of Madagascar btw	0
2598	If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt	0
1188	"@JustAnotherMo Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D: "	1
1719	Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  :unamused_face:	1
3543	I think tori is actually my favorite human being on this earth tbh	0
3025	@nypost I should sue my parents 	1
139	@letote good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;)	1
47	": When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison"	1
101	I love waking up at 8 am on a Saturday morning after going to bed at midnight 	1
2622	@HallieCiera haha I'm going to have fun with it next year. 	1
1005	@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok	0
798	yeah English stop saying Jane's word	0
2894	This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl	0
2836	@quiksilverindia The only place where you don't wanna sit on the seat that you earned. |#Dancing |#QuiksilverGoesSupersonic	1
1916	Cramps in the front, husbands knee in my back. Yeah. Sleep seems possible tonight.  #suckitmothernature	1
3550	never expected you would LIE as much as you do back when i first encountered you @RBRNetwork1 @BrianBullinger @goteamslots	0
1548	can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now	0
2333	@YodelOnline Hi! I have just received a photo of my dear parcel from China, amazing he is travelling around the world!! 	1
2283	@GoddardDonald @kroger Spoiled, rancid food AND guns in the aisles? Rats in @HarrisTeeter?Sounds great.  #GroceriesNotGuns	1
681	@zenzontlee A lot of ingredients. More specifically.... Like a lot a lot	0
880	@sophiaqualquer what for ? waste of time...:)	0
418	can't wait for the 3:30 hour drive back home.    #betarocks15	1
419	Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food  http://t.co/jn7Kff2K18	1
1171	Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know.	0
3463	#Celtics RT @SeanGrandePBP: Jameer Nelson will start in his return to Orlando tonight. Marcus Smart will come off the bench.	0
226	Yay I love being awake at 5 in the morning :grinning_face::pistol: 	1
3166	'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell	0
344	@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.	0
2327	@Vh1Supersonic @MAJORLAZER @Weojispeak #WatchOutForThis|Hold the line	0
102	A day where  ruled @twitter, I got followed by @Sarcasmia. Wht a  day!! Lollllll.	1
2822	@conorcoughlan_ Being doing projects for university all day! My life is sooooo interesting 	1
2608	Studying history;reading #gameofthrones | #asongofice&fire	1
1903	And then there was none. Goodbye beard (of sorts) #MensFashion  http://t.co/OXvQMOBzSB	1
2775	It's adorable how this keeps on happening 	1
3394	 #Congressmen Admit to  reading #NDAA before #Voting http://t.co/w96dClsclK |<3;-}><3|Via @udegmx|<3;-}><3	0
1272	#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated  #navy	1
1973	Sunset for January 04, 2015 at 04:39PM! Temperatures: 6℃. It's Partly Cloudy.	0
452	#Arizona #Court #Of #Appeals #Decides  #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM	0
2984	Hi @BDUTT not a single vote was polled in 3 polling stations of Kulgam #Kashmir & im tuned into @ndtv :p thnx  #KashmirBoycotts	1
3002	The routine texting irks my nerves the most but I guess it's the thought that count  #needAnewRoutine	1
962	@NBCSportsRoc: Arizona Coyotes forge deal with BMW http://t.co/s7ZhDHk5li But, relocation!!! 	1
130	working a double on 2 hours of sleep here we go let's get it 	1
1715	@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! 	1
690	My professors moustache is so uneven, Mohstash would be ashamed right now	0
2426	@RealAlexJones but they put it in soaps and shampoo! It's healthy! 	1
1226	I'm a Victoria Secret model. It's such a secret not even Victoria knows.  http://t.co/y97N5kTuQz	1
952	I really really want apple pie boilo	0
2614	lol drunk mom on Christmas is so fun...  #thisisadisaster :white_smiling_face::pistol::cocktail_glass:	1
269	#TortureReport trending; I wasn't aware J.K. Rowling released her new book. 	1
3409	Good crowd at the Independence Bowl...	1
976	I asked God to protect me from my enemies a long time ago .. short after I started losing friends  or #naah	1
1218	"your delusion that people are being killed ""cuz Obama black"" is the myth @RBRNetwork1 @JonJayGroden @Anan_VII @JoeHilgerman @1_Free_Man"	0
3077	#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl	0
609	Stay tuned for drunk videos of my mom	0
1718	WAIT the GA I have a crush on and emailed me and told me it was great to have me in class :smiling_face_with_heart-shaped_eyes::heavy_black_heart::face_throwing_a_kiss: he totally loves me 	1
3695	How far would you go for #safety? http://t.co/cN4Nv8FDf0 #onlinedating #relationships via @TheM3Blog	0
1974	Can't wait for my boyfriend to come home and kick my butt into shape....  :see-no-evil_monkey::face_with_tears_of_joy: @DylanJohannink	1
231	Those bad Anonymous and Occupy people did it all because they support white supremacy 	1
1503	I got to meet a real CSI tonight #cool but the little jerks who broke into his office at 2am  cool:pouting_face:	0
2862	I need to get up, but Sasha is way too cute!	0
526	@melleegee it'll be ok, just get your TA to fix it!! 	1
2770	@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp 	1
1678	"And all I wanna do is blast music and get ready for my trip but my ""second"" roommate is sleeping and I suffer from being considerate "	1
2290	@BeingPerry you sound just like Jack Kerouac |	1
1141	Going to go into central for last minute present shopping #soorganised 	1
1689	Woke up crying because of the nightmare I had... gonna be a great day 	1
855	@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise  #GoodellMustGo	1
2673	: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse	1
1956	@lcooney @Orthorize @drjmetz @WykdWench awesome! :)	0
104	I don't even have progress on my thesis tas preparations for our event this thursday :weary_face:	0
3776	@OpEdMarketing Is it snowing in Canada? Just on the hills here at the minute but hoping for a white Christmas	0
1873	Left home at 7.30am and still trying to get to work. I just want to cry!! #happymonday 	1
1508	doing mental calculations and realizing that your chances of passing a module are slim to none is fantastic 	1
653	Pediatric Grand Rounds on statin therapy and the dyslipidemia of obesity. Breakfast on offer is 2 grand platters of donuts. 	1
3710	Packers fans on Twitter are on full meltdown mode... R. E. L. A. X.	0
3633	Roman mythology gets me soooo pumped 	1
3807	@Abelv03 @KWAPT I just want learning from this group. Development. And to turn Green, Bass, and Thornton into assets.	0
283	"Is ""I have to go...my gelding is struggling with dystocia"" a valid excuse...I just want to see the (lack of) reaction #whenyouseeit "	1
1431	@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!	0
1571	Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed. http://t.co/SV4j6clfUB 	1
2373	Same #Soundcloud dl: http://t.co/2I8CRNHDUh Follow> @LexiNRealLife #ATL #ConsciousMusic http://t.co/P6pzAjr2Vm	0
2764	Absolutely love being harassed by a group of twatty adolescents on a late night shop 	1
196	@lionhart32 @Dosta1 @BSButcher My,Nephew stopped a lot. His long hair. looks like a drug dealer. Never smoked anything Pills?not an aspirin.	0
3279	Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo	0
3322	@robfit clever you! 	1
3491	@DJDARO1 it's no fair that u get to have a lie on & I'm up early for College and it's bloody freezing:oncoming_bus::snowflake::snowman_without_snow::face_savouring_delicious_food:  #fair #lucky #duck	0
2205	@mattyzee It's ok...thanks for telling me. Passed the idea on to a sydney friend :)	0
2881	Love hanging out with my dad	0
2384	What a great person you are. 	1
3324	@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC	0
228	@MatthewWRossi getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now. 	1
1488	@MistressMental Frisky at 2am? That's nothing new. 	0
389	@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3	0
1022	Big shocker that 2 of 8 called in 	1
2082	@benmaller public hammering the Steelers all week. Juicy.	0
3066	@karentraviss a ghostwriter? Shocked... 	1
2424	Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice http://t.co/7aKmeVicvK	0
2939	Another new politician in the state with a social science degree and a liberal arts diploma... Just what we need  #greensfail	1
3048	"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table  #nerds #getalife"	1
557	 feeling well	0
1856	He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail. #pakvnz 	0
