id	text	Label
8.699654488378122e+17	Novo presidente do BNDES diz que prisão de genro é problema sério para a família:  Noticias Politica Economia 	nao-ironico
5.792205459312394e+17	Postureo cofrade...lágrimas falsas.. me encanta 	ironico
8.134462388384113e+17	Retweeted GEH ():Não acredito que aturei Val,Bruninho,Feijão, por que queriam jogar pra torcida, lamentável 	ironico
5.225835676504105e+17	O Mano Menezes, mais uma vez, mostrou que defesa ganha jogo. 	ironico
8.18874765083607e+17	Ais me encanta fregar  	ironico
8.384431941572649e+17	Quando in Italia c'era ancora . E c'era chi la capiva........ 	ironico
5.3106192757817344e+17	"  A isso no Brasil, damos o nome de meritocracia"". """	ironico
5.5373100260736205e+17	 melhor que o Wesley?   acho que não hein... irônia	ironico
5.709845421164462e+17	Compartilhando a  	ironico
7.532362059956961e+17	Essa informação vai mudar a história do cinema. 	ironico
7.851417081409987e+17	Noi la chiamiamo gente tognazza. sorrisi vino divertimento  e supercazzola.. Il… 	ironico
7.091056412736143e+17	Essa Elite branca está bem grande hein.  	ironico
5.238160129287905e+17	Que tarde mas divertida me espera 	ironico
8.674984497297162e+17	Desciende dólar 5 centavos, a 18.90  Economía	nao-ironico
6.149530769659494e+17	Grande tática! Apostar em chutes de longe é algo realmente inovador!  ForaTite	ironico
6.308221701392138e+17	Tanto per essere chiari...scritte  	ironico
6.223707972445594e+17	Não sabia. Sério isso?  	ironico
5.246201409406239e+17	Acabei de ganhar, mas não posso... Snif ... Troco por pé de alface!!! Kakakakakakakakakaka 	ironico
7.435781349691884e+17	Tá aí o reforço prometido pela a diretoria  .... 	ironico
8.677407507249562e+17	Sensato, os níveis de insatisfação seriam enormes e a crise agravaria ainda mais. brasil economia 	nao-ironico
5.865193590671852e+17	Mas de una coisa eu tenho certeza: foi destino (Leia isso com voz de adolescente iludida) 	ironico
6.7507172585651e+17	 um macaquista achou um celular no orifício do cumpanheiro.	ironico
5.220492371951862e+17	Física, facilísimo Ironía  	ironico
8.720946312904458e+17	Governo triplica área do parque nacional da Chapada dos Veadeiros  Politica Brasil Economia 	nao-ironico
5.858824613490074e+17	Uau ela ta a ver os meus twetts ate psrece que eu nao sabia 	ironico
7.309469410901811e+17	kkkk, acabou lei Rouanet, vagabundo vai ter que correr atrás de patrocínio, chola mais... 	ironico
5.2650063154538906e+17	Bolsa família por mais 4 anos!! ÊÊ!! kkkk	ironico
6.608717404537119e+17	 amo estas teorias da conspiração a favor ou contra o governo... 	ironico
7.974507415270195e+17	Os 4 gols que o Walter levou do Cruzeiro foi culpa do Cássio! Os 4 gols que o Cássio levou do São Paulo, também foi culpa dele!! .	ironico
5.258065511233618e+17	Aécio pergunta sobre a gripe e a Dilma responde sobre Ebola kkk tipo nd haver 	ironico
8.417684309571502e+17	só gente de bem(bens). 	ironico
6.099473758897111e+17	Meu amor engarrafado  vodka skyy clubedacachacamg skyyvodka boanoite  Republica Santissima 	ironico
5.93179482699264e+17	O meu português ta cada vez melhor!! 	ironico
8.66252009602732e+17	Economia: Dólar dispara e Bolsa desaba em dia caótico no mercado 	nao-ironico
7.206354152675246e+17	Crise?  Que crise?  Indústria paulista fecha 31 mil vagas no 1º trimestre, aponta Fiesp 	ironico
5.850870752900628e+17	LeBron James com o 1ª Triplo-Dulpo...ai e tal: MVP !!!Somos haters...não gostamos dele ! Fraco !... 	ironico
5.2034342903402906e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.663064869008056e+17	Montadoras miram mais ricos e SUVs superamcarros de entrada em 2017  economia	nao-ironico
6.31788481849729e+17	Vou desperdiçar alguns minutos dos meus dias lendo livros. Será que vai valer a pena.. 	ironico
5.4097020064946176e+17	Em 2015 vou deixar muitas coisas pra tras , uma dessas coisas pode ser voce 	ironico
6.073974364039496e+17	Gravação de mais um vídeo do canal  foi na  .Segunda feira vídeo no canal dos… 	ironico
8.666423441452933e+17	Jornal NotíciasCAPA do GLOBO desta SEGUNDA-FEIRA (22).Minutomt Política Agronegocio Algodão MatoGrosso Amazonia Economia 	nao-ironico
8.431338900553277e+17	 o edu me seguiu 	ironico
5.641576015803269e+17	Retrato dos tempos modernos: desabafar nas redes sociais e bem melhor do que com a pessoa envolvida. Resolve todos os problemas. 	ironico
5.821109686515958e+17	"Facebook, LISISminaccia"": quando il terrore si trasforma in   """	ironico
6.696284256033096e+17	 Jader Barbalho (PA) afirmou que não precisa ser transparente. Parabéns aos seus eleitores 	ironico
8.356346575385068e+17	pegou um grupo fácil. 	ironico
5.6042560072976794e+17	Aiii que pena mas grande...	ironico
8.66037175980372e+17	Que os parece??  Tarragona Economia Inmobiliario   FelizFinde	nao-ironico
7.044190012298281e+17	Foram legais com os negros, deram uniformes...  RacismoAindaExiste 	ironico
5.5058259872946586e+17	Adoro ser a segunda opção dispensável de alguém :-\  	ironico
8.732684717310607e+17	Com saques do FGTS, Caixa deve atender 7,5 milhões de trabalhadores no sábado:  Noticias Politica Economia 	nao-ironico
6.627706357944893e+17	Jo també començaré a mirar-me el meu melic  egoisme farta	ironico
8.224178063188337e+17	Avião que transportava Teori não tinha caixa-preta, diz FAB  via .com // Não diga! 	ironico
6.620857221454971e+17	Acada um minuto um fã site é fechado !!! palhaçada aconteceucomigo	ironico
8.061455024798392e+17	O inter jogou muito no brasileiro, a cbf que vai rebaixar.  	ironico
6.826428207468421e+17	Alguns sembla que vulguin que l' perdi pes. 	ironico
7.927090280696627e+17	Boa tarde cretinos de todas as direitas de Portugal. 	ironico
5.203459238773555e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
6.409026666846454e+17	 e receber isso no facebook  7setembro  Aonde esta a independência? foraptforadilma… 	ironico
8.708424798510449e+17	Mudança na lei fará FGTS render mais que a inflação em 2017, diz ministro  Economia 	nao-ironico
8.696576776385331e+17	Valor Econômico - IGP-M cai 0,93% em maio, menor taxa para o mês na série da FGV -  inflacao economia investimento	nao-ironico
8.294517589969592e+17	premiere com comentaristas bem imparciais !!!  (risos)	ironico
6.200380908376187e+17	Adoro quando demoram imenso tempo a responder 	ironico
8.699079018542612e+17	Taxa de desemprego no Brasil chega a 13,6%, segundo IBGE  NoticiasBrasilDOL Economia RBATV MetendoBroncaPA	nao-ironico
7.057944854904873e+17	 Deve ser, de facto, um motivo de grande orgulho defender MLA ! 	ironico
5.955239669173043e+17	Mais um teste pra recuperação, e nem sei em q dia. Eh boa dani, a sério, fizeste me adorar matemática e tiraste m os nervos d cima 	ironico
5.281467450839736e+17	 um absurdo! Nenhum do Mackenzie ? Quem deu um lápis a este marginal da sociedade? Pode virar uma arma! ForaPt  	ironico
7.00835365226156e+17	Será que fim de semana teremos uma matéria direto da Espanha com a Mirian Dutra? 	ironico
5.1997981433452134e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.  dicas likes compartilhadas 	ironico
7.992939770653e+17	O caso desse senhor não será resolvido no Souza Aguiar e sim na colônia juliano Moreira!  PoliticamenteIncorreto	ironico
7.428381960153784e+17	Voltando novamente à pobreza: bye bye IPhone, seu dono te levou  	ironico
8.522848693549384e+17	Alô  vamos consertar os arredores tb ne? Brincadeira hein...  	ironico
8.370491235640566e+17	AFINAL , TEM OU NÃO CRISE?  ApuracaoRJ	ironico
8.294313947282842e+17	Wow animação total para viajar.. 	ironico
7.258029157896765e+17	 Como esse governo gosta de diálogo, não é? 	ironico
6.51910524771414e+17	Jovem de 24 anos é morto após sair do banco com avó. Coitado do ladrão, assaltou porque a idosa sacou muito dinheiro, tentação neh. 	ironico
5.753061823840952e+17	Pela construção de um novo Paradigma constituído por uma visão Holística e sensata. Hermetica & Concisa	ironico
7.287697705149522e+17	Super empolgado para o curso que terei que fazer amanhã o SÁBADO INTEIRO. 	ironico
8.67390401904128e+17	Economia ANA estima 100 mil passageiros por dia no Aeroporto de Lisboa no verão  Em 	nao-ironico
8.095724367316582e+17	"STJ decide queabuso de autoridade""não é mais crime! Uaal, num país repleto de educação,essa exclusão de legalidade foi um progresso """	ironico
7.841603273907241e+17	Mimos da semana!! arabia  superamei 	ironico
6.321859107553649e+17	Acho que tá faltando arrecadar mais imposto pra investir em educação, né?   	ironico
6.897956480870031e+17	   Três arianos discutindo cota, que bunito  	ironico
7.646430589945405e+17	minha barriga ta até doendo de tanto rir 	ironico
6.285758037904998e+17	 ja q vc esta na onda de entrevistar prisioneiros em recuperação, que tal entrevistar o ? aculpaédadilma 	ironico
6.536231678990582e+17	Depois de 20 anos discutindo a derrubada do muro da Av. Mauá e projeto de revitalização do cais aprovado, muro poderá ser vital. 	ironico
6.224579896272814e+17	olha que noticia boa. vou sair mais tarde daqui. legal né  ¬¬ ??? 	ironico
8.606453218771395e+17	Ei torcida do  vamos parar de criticar a diretoria e o Chamusca, tá bom?! Eles ficam chateados, ok?	ironico
8.703391767215186e+17	Emissão de dívida em 30 segundos negocios economia dinheiro	nao-ironico
6.695940558573322e+17	Galera, Senador Delcídio não foi preso, isso é tudo invenção da mídia golpista. 	ironico
5.936739332762583e+17	autocarros cheios é o que se quer 	ironico
8.68093732377301e+17	Taxa de juros do rotativo do cartão de crédito cai para 422,5% ao ano economia  via 	nao-ironico
7.179774946542305e+17	Bom, paragem de picas e muito satisfatório 	ironico
8.156805107688735e+17	Mas foi o Ayrton Senna que foi chamado de desonesto em 1990...  	ironico
5.203393454638408e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.580792873536717e+17	Porque revolução se faz .sem vandalismo né gente...  	ironico
7.202557122580808e+17	Rasgue as minha cartas iiii, não me procure mais..Gente eu nem mando carta, pura  isso	ironico
8.706215927322706e+17	Produção industrial registra alta de 0,6% em abril. economia 	nao-ironico
6.627748758582764e+17	Pft??? Não Mas honesta e verdadeira ss !!! 	ironico
8.711521023615099e+17	Comissão aprova preferência para alimentoslocais nas compras públicas  economia	nao-ironico
5.910411970717983e+17	"Vamos Corinthians, ganhar dessas Bichas!"" É isso que canta a torcida corinthiana? Que bonito... """	ironico
6.724519927579361e+17	Eu Quando a falsiane tá desabafando - 	ironico
8.733107498877952e+17	AGU quer acesso a termos de acordo de leniência da J&F  notícias Economia 	nao-ironico
7.601378957640704e+17	mafalda bikram bikramyoga  soy feliz soy amor soy paz soy prosperidad soy… 	ironico
8.007610839591117e+17	Tem que colocar a hashtag  na próxima vez...rsrs 	ironico
6.126450367617188e+17	Gente alguém avisa o Benecy,  Valdir e Gilvan não e preciso contratar ninguém o time tá bem ...	ironico
8.6668954403652e+17	Ações da JBS estão levando uma surra! economia jbs	nao-ironico
5.285511717710889e+17	"STF manda incluir no Orçamento reajuste para juízes e Ministério Público  O salário mínimo tá muito alto. """	ironico
8.228807279561564e+17	desafiante  	ironico
5.264545887284224e+17	BOMBA,  frase histórica da política brasileira  RT : ‘Quem ganha, governa’, diz Lula, ao votar em São Paulo.	ironico
8.69888061022376e+17	A disputa pela �gua  economia via 	nao-ironico
5.26225964171137e+17	Nesse mudelu!  regram diva divas humor piada  ironica … 	ironico
5.508283889536287e+17	:D8   ·  Dec 30A net do comboio é tão mas tão boa...  IRONIA MANOS	ironico
8.683100807473398e+17	PROTESTE pelo seu reembolso de ICMS  protestepeloseureembolsodeICMS Cidadania Economia Imposto ICMS Proteste	nao-ironico
6.087573430950216e+17	Tô tão estressada q preciso terminar o freela e depois fazer prova, que não tô nem aí para o 12 de junho. E eu tenho namorado. 	ironico
7.505195676554076e+17	"Momento_HilárioNo funk, não existe beleza vocabular ou algo similar a ela. Hahahahaha!!A jovem... """	ironico
8.695371564187443e+17	Se tiverem assessores tuiteiros vão alegar  	ironico
8.106800336269804e+17	humor  , entendam galera	ironico
6.484288438255575e+17	Uma surpresa...pelo menos para mim.  	ironico
5.209149019683594e+17	Adoro isso muito bem Bruno  	ironico
8.68982121385218e+17	...a gente se vê no dia 5 de Junho! Inscreva-se em  bicicletanacidade economia… 	nao-ironico
8.272935571448791e+17	Vols dir? No siguis conspiranoic Ens estimen massa Mai o farien  	ironico
8.671455094122414e+17	"Gesner Oliveira: Maior risco pós choque JBS"" é travar reformas e país continuar em recessão  Economia"""	nao-ironico
8.623583445599928e+17	Faltou o 	ironico
7.90204084364116e+17	É mesmo ? Cara se vc n me fala-se eu nem ia notar. 	ironico
8.020696023689462e+17	"Amanhece em Porto: Parcão está tomado por verde e amarelo MBL e banda loka que gritam fora temer, fora geddel, impeachment já"".Não? """	ironico
7.765743470834156e+17	Ha tá, fiz concurso, passei então não tenho q pedir favorzinho, por isso não sou honesto, honesto é político  	ironico
5.373540168048476e+17	Campinas Ta ótima no trânsito !!!  	ironico
5.2034338321545626e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
5.873861665902019e+17	 relaxa, aqui só tem irmão 	ironico
8.260820831016346e+17	Agora, precisa de opinião para votar??? 	ironico
5.399074680429609e+17	 Povo expulso do Congresso Nacional por aqueles q deveriam ser expulsos do Governo! SouContraPLN36	ironico
8.707788377848136e+17	tou com a replica da camisa da seleção da união soviética de 1892 e é produzida pela adidas heheheh  liberalismo mises likes4likes	ironico
8.706762605146726e+17	Notícia: Míriam Leitão: alta da produção industrial foi outro alento para a economia. Ouça a análise.… 	nao-ironico
5.265576717435781e+17	toamra que dirceu volte!tá em prisão domiciliar,pode trabalhar no planalto como nos velhos tempos!! 	ironico
5.279575346454241e+17	A volta foi tão grandeee	ironico
8.039454425223332e+17	nossa, puta tragédia essa do Bonner, 	ironico
6.028953079831839e+17	Mariana me ama e diz que vai me agredir!!  isso	ironico
5.442468193338655e+17	 brigadina isso deixou-me mt mais confiante *-* 	ironico
8.699435201944289e+17	PF cumpre mandado de prisão em Goiás em nova fase da Carne Franca  Economia 	nao-ironico
6.489883840992379e+17	 que forma de animar :) ironía	ironico
8.162645555716751e+17	Mas é um injustiçado ...  	ironico
8.681371765335286e+17	Gesner Oliveira: Cobrar menos para quem paga à vista beneficia consumidor e estabelecimentos  Economia	nao-ironico
8.660705582193582e+17	Bandeira mitooooo, foi so mais uma derrotaaaa, bando de torcedor falso querendo ganhar campeonato, a gente já e campeão do itauuuu 	ironico
5.699001653242634e+17	  por correr tanto 	ironico
6.670619236121108e+17	 No Brasil não existem racistas nem machistas. É tudo vitimismo das mulheres negras. SQN  MarchaDasMulheresNegras	ironico
5.827031262281114e+17	Isso que é amizade bem constituída com quem eu sempre vou poder contar em! Amo você também amiga 	ironico
5.640733673731072e+17	 o povo guarda a pouca agua que tem aí cria foco do mosquito. 	ironico
5.404608163789005e+17	 isso é mto pedagógico 	ironico
6.656352825580585e+17	"Sabe qual é a  da vida?É ter pressa para crescer e, depois, suspirar pela infância… """	ironico
8.724855236963574e+17	Economia: IGP-DI tem deflação em maio e acumula queda de 1,63% no ano 	nao-ironico
7.791726146275533e+17	Caraca veii!!!! Espantoso o quanto de criatividade que uma pessoa precisa para ter um Canal de React. 	ironico
8.61381650818773e+17	só espero que a questão aula amanha corra tão bem como o campeonato tem corrido ao jj 	ironico
8.190092148824801e+17	KKKKKKKKL é isso mesmo tamo brin cano humor  mauroengana	ironico
7.644328274253906e+17	foi , não percebeu?	ironico
8.692478754563973e+17	Economia Dominação financeira, o caminho ao caos - Clique para ver também ☛  	nao-ironico
6.635119630000292e+17	Se é errando que se aprende prazer asten 	ironico
7.838332883476193e+17	Repararam q justiça e mídia Brazil não falam mais sobre o Cunha?Teria algum acordo sobre isto?     	ironico
7.373168509508895e+17	Michelzinho vai comprar a Friboi do filho do Lula. 	ironico
6.618478991359754e+17	Tempo passa mais devagar ! 	ironico
6.542589633918689e+17	Acordei com esse aperto no coração. Que pena, gente.  	ironico
5.453373012920566e+17	Que alegria, que alboroto  jahaha	ironico
5.797187292835758e+17	 manu pq tu não usa big follow ou contra seguidores que nem a talita? Rapidinho tu consegue 	ironico
6.348725041510687e+17	 deixa-me dizer-te que nunca fizeram essa piada 	ironico
8.207188601396961e+17	Só para animar vocês e dar uma leve esperança sobre o que vem por aí  Sherlock Brace yourselves, East Wind is coming 	ironico
5.203455518341898e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
5.2034628337535795e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
7.152967703901676e+17	 uhum, sabe sim. 	ironico
5.866194882269553e+17	De tanto ironizar a vida alheia, chega um momento que você é irônico consigo mesmo. Ninguém entende. 	ironico
8.475247966824284e+17	"Da série a crise acabou, é preciso manter um governo ilegítimo"".  """	ironico
6.124621557749842e+17	Deve ser constrangedor para um time tão grandioso quanto o Palmeiras perder para um time pequeno como o Grêmio, né? 	ironico
5.872415358817935e+17	 Esperando os gráficos da  a respeito das manifestações. Excelentes exemplos do uso da Estatística no jornalismo. 	ironico
6.667631129520005e+17	Ainda bem que com R$1 bi o Rio Doce vai ressuscitar!   	ironico
6.699206152860754e+17	Nem tenho nada de Anatomia mesmo pra estudar. To aqui atoa.... 	ironico
6.612560703928689e+17	E sempre aparece um finado que levanta da cova querendo ser un zumbi na sua vida...Olha minha cara que manja de The Walking Dead	ironico
5.209673322824991e+17	RT : Estados governados pelo PSDB, SP e MG não investe no SAMU pq!??! 	ironico
8.202984017953055e+17	Era só a opinião dele gente, calma, tudo agora é racismo?  	ironico
8.682176836822344e+17	"Em nota, Temer manifesta profundo agradecimento"" a Maria Silvia Bastos - Notícias Brasil Economia BNDES"""	nao-ironico
8.00492114274558e+17	Pra vc que deu dislike no vídeo de GTA V, sinto muito HAHAHA prometo que na próxima vez vou fazer melhor pra te agradar 	ironico
7.101314568325734e+17	Parabéns aos nossos governantes!!!  foracorruptos naosoupato	ironico
6.374486520977449e+17	Mas o Ali Kamel, Globo, screveu que Brasil não tem racismo.  	ironico
5.203401178952581e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
6.1231282267716e+17	Sei come la carta igienica...Quando servi non ci sei mai!	ironico
6.155863464811397e+17	Os advs não conseguiram porque não utilizaram teses convincentes:abalo psicológico irreversível ao paciente  	ironico
8.682469005495788e+17	Saída de Maria Silvia do BNDES não afeta mercado e Bolsa avança 1,4%  economia	nao-ironico
7.046421249150648e+17	 CE AINDA TÁ DANDO ESPAÇO PRA ESSE FLOP CARA?  lojinha	ironico
8.717059801360302e+17	Economia de verdade é no Super São Geraldo! Confira as ofertas da semana.ofertas economia frutas verduras... 	nao-ironico
6.080803434180403e+17	Pessoas feias, vamos ler um livro pra ficar um pouco mais bonito?Irônia	ironico
8.137948687745065e+17	Mentira!!!  IMAGENS CALUNIOSAS.  Lá não tem internet pra ficar postando vídeos mostrando o lugar. Tudo fake 	ironico
8.707671842970296e+17	BandCidade: Cresce procura de produtos juninos no comérciocompras produtos juninos economia BandBahia 	nao-ironico
8.728767246101135e+17	Economia.Acordo adia leitura da reforma trabalhista em comissão 	nao-ironico
7.642771054672036e+17	RT : Claro, ele cumprimentou o israelense mas a mídia sionista editou o vídeo p parecer q ñ tinha cumprimentado.  	ironico
6.03592569231188e+17	Hoje eu vou pra faculdade, pra palestra super bacana que terá.  	ironico
8.182964320965919e+17	Ufa, um omi branco confirmou a fala dela foi boa, estamos salvos 	ironico
8.657912190242447e+17	Economia: FMI projeta crescimento de 0,2% para o Brasil em 2017 	nao-ironico
8.373480561441792e+17	5 MOTIVOS PARA AMAR O BRASIL:  Old Corrupção  Brasil	ironico
8.360415499265311e+17	"Fazendo o TCC, lembrei de Ambrose Bierce definindo"" a palavra Citação: ato de repetir erradamente as palavras de outra pessoa."""	ironico
5.445311071199027e+17	Nesse joguinho dos prints dois podem jogar, viu, Juliana  !  	ironico
6.658997347673907e+17	Excelente trabalho! Assim poupa o tempo dos assaltantes. Tão bom quando as pessoas se importam...  ladrão	ironico
6.086106919903642e+17	 sim! Tu pode ficar em crise por dias e a médica mandar tu tomar 4 medicamentos de uma só vez. Legal né? 	ironico
7.272312512125542e+17	As galinhas a ganharem com um frango 	ironico
7.351195784817418e+17	Começou a Transfobia. 	ironico
5.246250833574707e+17	  um brinde( ) a mais uma dessas barbaries dessas torcidas , parabéns aos brigoes q deixam mais uma familia em luto.	ironico
5.762328977761034e+17	Genial esto de no poder dormirme!  	ironico
6.602097466712392e+17	Bueno pois  segue no seu plan de unha mentira de xogador que marcou un gol e besou un escudo. Segue así! 	ironico
5.6139098667352474e+17	" India que é india ""briga"" pelo cocá dado pelo pajé"" PS , sou amazonense com orgulho rs"""	ironico
5.282468389574656e+17	o meu cão está a fazer do meu soutien almofada. 	ironico
8.702660965275648e+17	Meirelles: país tem caminho a ser percorrido, mas está na direção correta economia HenriqueMeirelles... 	nao-ironico
8.731894017313997e+17	Receita de R$ 23,2 bilhões é a segunda maior cifra para o mês desde 2010  economia	nao-ironico
7.090841833275965e+17	 a luta de classes é uma ilusão  criada pelo PT... 	ironico
8.322561710588191e+17	Sabe o que eu mais gosto do mundo jurídico francês? () É que ele não dialoga com traduções em inglês	ironico
8.605398793731113e+17	Lembro de um tal pênalti ai que você chutou pra fora de propósito pra derrubar um técnico, grande jogador você foi   	ironico
8.351881798294241e+17	Silas Malafaia é indiciado por lavagem de dinheiro, estou chocado! 	ironico
8.659418454944195e+17	A prioridade é a economia? O povo em si q se lasque, então. Para Alckmin e Doria, 2° suas próprias palavras, o importante é  $. 	nao-ironico
5.2034431265642906e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
8.028924762185728e+17	Igrejas cristãs não aceitam santas. Só Jesus salva.  	ironico
6.727403347204506e+17	Olé por Villalobos. Ironía 	ironico
7.604813921364214e+17	acho que foi outra  	ironico
6.06745174245548e+17	A saia da stora de Pt é linda 	ironico
6.892191776142787e+17	 BOOOOMBAAA!! ironía 	ironico
5.381409042139996e+17	 dieta pra ficar mais magro que você já tá? 	ironico
8.707358293999985e+17	Produção industrial avança 0,6% no melhor abril desde 2013   Economia	nao-ironico
7.163363664565412e+17	    NAQUELA HORA BONINHO DEVE TE FALADO Q ERA PRA SOMAR  	ironico
8.674984476073001e+17	Desciende dólar 5 centavos, a 18.90  Economía	nao-ironico
5.319544893734953e+17	 . Não fale assim. Daniel Dantas foi problema de tempo. Perdeu-se o prazo para recorrer. Coitada do gurgel... 	ironico
7.62988951170904e+17	será que estão disputando esse prêmio? Por isso estão apitando tão bem! 	ironico
8.655894384701235e+17	Olha o comunista safado aí, questionando o núcleo de Curitiba  	ironico
6.887767625080955e+17	Para quem queria nota de repúdio: 	ironico
5.468302546782331e+17	E até faz o teu estilo e tudo, porque não ficares com ela ahn ? 	ironico
6.489752460543017e+17	 eh, amb amor 	ironico
7.356453643389747e+17	Esqueci o selo   	ironico
8.706451475324887e+17	Economia: Índice IPC-Fipe fecha maio com deflação em São Paulo 	nao-ironico
7.198547095536845e+17	"TEMA DA AULA DE HOJE:Figuras de linguagem: ""PortaDosFundos"""	ironico
8.467725047525253e+17	"Em resumo: Ele é fraco pq não escala quem eu queria"". Belo argumento. """	ironico
5.785744541980099e+17	Aguita aguita rica MeEncantaLosDiasDeLluvia  PhotoGrid  	ironico
7.747831665025638e+17	Luz acabo e voltou.Lembrei da escola que todos gritavam quando isso aconteciaSaudades daquele época 	ironico
5.72249329227989e+17	  foi na rua Pinto teles, em frente à DP 	ironico
5.579787039434424e+17	Daqui 11 meses faço 18 anos  ' k ' 	ironico
7.682442696814428e+17	“hoje em dia esse negócio de homofobia está muito sério” muito chato quando ser racista e/ou homofóbico é algo sério, né!? 	ironico
6.376352424849777e+17	Verás que tarde mas divertida :D  ironía	ironico
8.691938284645458e+17	As forças da globalização, da tecnologia e da economia precisam ser redefinidas. (via ) T20Germany	nao-ironico
8.669746841638298e+17	The latest Diário Cristiano Novais!  Thanks to  economia política	nao-ironico
5.3239298139202765e+17	Adoro Peppia e la sua  politica !  love	ironico
6.112909388964495e+17	Ahah claro tudo a ver  LRT	ironico
8.72419544324866e+17	Madeira com grande procura na Feira do Livro em Lisboa  cultura destaque economia	nao-ironico
5.579080652328837e+17	Adoro qd sou ignorada :)  -.-	ironico
6.547305894722929e+17	Fico muito feliz quando as pessoas fazem piadas com coisas sérias, muito sérias. 	ironico
7.48235500666839e+17	Normal, afinal mulher engravida, né...sqn  	ironico
8.19072866952106e+17	RT : Per començar el día amb alegria!rod3  via  via 	ironico
6.774601258383852e+17	Mas gente, hoje eu não vi quase ninguém com celular na mão... O que será que aconteceu? 	ironico
7.029232576247931e+17	O sporting está a jogar em casa?  	ironico
8.658876440850391e+17	"JBS publica nota para explicar operação com câmbio antes de delação de Joesley"" economia feedly"""	nao-ironico
8.674702454680003e+17	Não,  vergonha é qualquer manifestação srm cartolina e canetinha....  diretaspordireitos DiretasJa	ironico
5.6627263618000486e+17	O  falou que alguém poderia morrer no carnaval e foi ele quem morreu. 	ironico
7.109085502105887e+17	 A presidente Dilma foi vítima de um golpe, mas um golpe perpetrado pelos próprios petistas. Arrastaram-na para o lamaçal de Lula.	ironico
6.149458932346798e+17	Cristiano Araújo morreu e ta fazendo mais sucesso na morte do qe em vida  queestranho	ironico
7.297438134477169e+17	Não adianta calar e isolar o Maranhão, somos milhões de Maranhões!Não vai ter golpe 	ironico
8.316741204295311e+17	Ué? Entendi nada!Não era ele que ia mudar o paredão? Hahaha... A D O R E I bbb17	ironico
8.344347570941624e+17	Tenia que ser asi, o noooo? :/ MiercolesDeGanarSeguidores Ironía NuncaOlvidare	ironico
8.022405784277484e+17	Te tota la pinta, no sé pq.... DetectiuConan3XL	ironico
6.240223017853665e+17	Gabigol? Nunca critiquei kkkkk 	ironico
8.396757946581156e+17	Pronto Já Acabou Dia das Mulheres... Agora Já Podemos Volta Com Todo Nosso Preconceito, Machismos e Opressão...     !!!	ironico
7.423515384384307e+17	"Tudo bem amados, é só se desmontar. Daí não deita como se fosse mulher""  """	ironico
8.448508050060001e+17	Me perdi aqui, será que Emilly me manipulou pra gostar dela? Essa menina é perigosa.  BBB17	ironico
8.731667912662344e+17	Saiba como reduzir as despesas do seu negócio em   Curitiba Coworking Economia 	nao-ironico
8.137588539092009e+17	Só mais um ''vitimismo'' desses viados que querem dominar o mundo contra a vontade de deus... Segue o jogo 	ironico
8.60264301290029e+17	Acho que preciso desenhos. Ou massinha de modelar. 	ironico
6.821877596713247e+17	"tô morrendo de alergia"" se parece muito com ""tô morrendo de alegria"" """	ironico
5.803607412004864e+17	Todo o mundo a me dedicar videos de auto mutilação -.- BOA, FAÇAM-ME SENTIR AINDA MELHOR -.-	ironico
8.695403669486305e+17	Blog do Badiinho Economia  VencendoPrazo DeclaraçãodoMEI 	nao-ironico
7.366562879713157e+17	tá jogando dms  kkkkk	ironico
5.627795183569797e+17	fomeeeFaze de crescimento eh foda kkkk	ironico
8.342383967132754e+17	Me parece mesmo a escolha certa de pessoas para divulgar esse tipo de filme!  	ironico
8.365866573023928e+17	Sério Rogério Ceni deveria ser técnico da Alemanha de tão bom que é. 	ironico
5.203466004311777e+17	 Avalie o meu vídeo. Se gostar, dê um curtir e compartilhe.   dicas likes compartilhadas 	ironico
6.182028441397576e+17	Agora a internet da  melhorou. Dos 35mb contratados está entregando 0.72 Mbps. \0/  livetim internet tim	ironico
6.711095507501916e+17	Hoje uma rapariga com o sobrenome Vomit seguiu-me..	ironico
8.196367174813286e+17	O que você oferece a si mesmo ?vida mundo   oqueesperamdevoce? 	ironico
5.268231416630477e+17	acho bom eu pôr um  nas minhas ironias, porque né...	ironico
5.315432508057354e+17	  Feixista! Aixo es el que ets! Thas d'espanyolitzar!!! 	ironico
6.438979186934825e+17	Consegui, até agora,não saber quem ganha o masterchef....não me importo muito com spoiler, vai ver que por isso ainda não sei 	ironico
